,version,group,PID,phase,block,condition,trial,chosen_trial,gain_left,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,left_chosen,chosen_obj,unchosen_obj,higher_outcome_chosen,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
5093,V1,d09142021,vk7bM,final_decisions,2.0,1.0,53.0,0.0,1.0,67.0,64.0,Picab1.jpg,Vincb1.jpg,60.0,64.0,1.0,67.0,64.0,1.0,1.788,0.35504856727422385,-4.0,0.2351338979133141,0.478375861271915,-0.24324196335860085
5094,V1,d09142021,vk7bM,final_decisions,2.0,1.0,54.0,1.0,0.0,46.0,28.0,Lewb1n.jpg,Pice1n.jpg,42.0,67.0,0.0,28.0,46.0,1.0,1.975,0.9313476038260254,-25.0,-0.8594549372003896,0.6608073337908656,-1.5202622709912552
5095,V1,d09142021,vk7bM,final_decisions,2.0,1.0,55.0,1.0,1.0,21.0,34.0,Kupkc1.jpg,Lasb1n.jpg,59.0,61.0,1.0,21.0,34.0,1.0,1.591,-0.2520685995744655,-2.0,0.17432340707366395,0.2959443887529644,-0.1216209816793004
5096,V1,d09142021,vk7bM,final_decisions,2.0,0.0,56.0,0.0,0.0,2.0,33.0,Dekb1n.jpg,Kline1.jpg,62.0,67.0,0.0,33.0,2.0,1.0,2.3040000000000003,1.9452640905936325,-5.0,0.3567548795926146,0.6608073337908656,-0.30405245419825105
5097,V1,d09142021,vk7bM,final_decisions,2.0,1.0,57.0,0.0,1.0,67.0,66.0,Picab1.jpg,Vinca1.jpg,60.0,59.0,1.0,67.0,66.0,1.0,1.368,-0.9393129051950624,1.0,0.2351338979133141,0.17432340707366395,0.06081049083965021
5098,V1,d09142021,vk7bM,final_decisions,2.0,1.0,58.0,0.0,0.0,66.0,5.0,Vinca1.jpg,Pica1n.jpg,59.0,65.0,0.0,5.0,66.0,1.0,1.6119999999999999,-0.1873505259510008,-6.0,0.17432340707366395,0.5391863521115652,-0.3648629450379012
5099,V1,d09142021,vk7bM,final_decisions,2.0,0.0,59.0,1.0,1.0,50.0,69.0,Klic1n.jpg,Picad1.jpg,64.0,64.0,1.0,50.0,69.0,1.0,1.389,-0.8745948315715985,0.0,0.478375861271915,0.478375861271915,0.0
5100,V1,d09142021,vk7bM,final_decisions,2.0,0.0,60.0,1.0,0.0,44.0,50.0,Mackb1.jpg,Klic1n.jpg,59.0,64.0,0.0,50.0,44.0,1.0,1.784,0.3427213151554688,-5.0,0.17432340707366395,0.478375861271915,-0.30405245419825105
5101,V1,d09142021,vk7bM,final_decisions,2.0,1.0,61.0,0.0,0.0,19.0,67.0,Picc1n.jpg,Picab1.jpg,50.0,60.0,1.0,19.0,67.0,0.0,2.1069999999999998,1.3381469237449444,-10.0,-0.3729710104831879,0.2351338979133141,-0.6081049083965021
5102,V1,d09142021,vk7bM,final_decisions,2.0,0.0,62.0,0.0,1.0,33.0,22.0,Kline1.jpg,Klina1.jpg,67.0,58.0,0.0,22.0,33.0,0.0,1.696,0.07152176854285608,9.0,0.6608073337908656,0.11351291623401374,0.5472944175568519
5103,V1,d09142021,vk7bM,final_decisions,2.0,0.0,63.0,1.0,0.0,44.0,1.0,Mackb1.jpg,Monda1.jpg,59.0,64.0,0.0,1.0,44.0,1.0,1.351,-0.991703726699772,-5.0,0.17432340707366395,0.478375861271915,-0.30405245419825105
5104,V1,d09142021,vk7bM,final_decisions,2.0,0.0,64.0,0.0,0.0,38.0,20.0,Krasa1.jpg,Picb1n.jpg,57.0,61.0,0.0,20.0,38.0,1.0,1.656,-0.051750752644695135,-4.0,0.052702425394363546,0.2959443887529644,-0.2432419633586008
5105,V1,d09142021,vk7bM,final_decisions,2.0,0.0,65.0,0.0,1.0,23.0,22.0,Rohlb1.jpg,Klina1.jpg,60.0,58.0,1.0,23.0,22.0,1.0,1.419,-0.7821404406809351,2.0,0.2351338979133141,0.11351291623401374,0.1216209816793004
5106,V1,d09142021,vk7bM,final_decisions,2.0,0.0,66.0,0.0,1.0,23.0,2.0,Rohlb1.jpg,Dekb1n.jpg,60.0,62.0,1.0,23.0,2.0,1.0,1.46,-0.6557861064636954,-2.0,0.2351338979133141,0.3567548795926146,-0.12162098167930045
5107,V1,d09142021,vk7bM,final_decisions,2.0,1.0,67.0,0.0,1.0,5.0,64.0,Pica1n.jpg,Vincb1.jpg,65.0,64.0,1.0,5.0,64.0,1.0,2.374,2.160991002671848,1.0,0.5391863521115652,0.478375861271915,0.06081049083965018
5108,V1,d09142021,vk7bM,final_decisions,2.0,0.0,68.0,1.0,1.0,1.0,69.0,Monda1.jpg,Picad1.jpg,64.0,64.0,1.0,1.0,69.0,1.0,1.2670000000000001,-1.2505760211936296,0.0,0.478375861271915,0.478375861271915,0.0
5109,V1,d09142021,vk7bM,final_decisions,2.0,0.0,69.0,0.0,1.0,33.0,38.0,Kline1.jpg,Krasa1.jpg,67.0,57.0,1.0,33.0,38.0,1.0,1.7990000000000002,0.3889485106008001,10.0,0.6608073337908656,0.052702425394363546,0.6081049083965021
5110,V1,d09142021,vk7bM,final_decisions,2.0,0.0,70.0,0.0,1.0,20.0,22.0,Picb1n.jpg,Klina1.jpg,61.0,58.0,1.0,20.0,22.0,1.0,1.071,-1.8546113750126296,3.0,0.2959443887529644,0.11351291623401374,0.18243147251895064
5111,V1,d09142021,vk7bM,final_decisions,2.0,1.0,71.0,1.0,1.0,8.0,37.0,Picd1n.jpg,Deka1n.jpg,63.0,68.0,1.0,8.0,37.0,1.0,1.3459999999999999,-1.0071127918482157,-5.0,0.4175653704322648,0.7216178246305158,-0.30405245419825105
5112,V1,d09142021,vk7bM,final_decisions,3.0,1.0,72.0,1.0,0.0,37.0,21.0,Deka1n.jpg,Kupkc1.jpg,68.0,59.0,0.0,21.0,37.0,1.0,1.524,-0.4585500725636135,9.0,0.7216178246305158,0.17432340707366395,0.5472944175568519
5113,V1,d09142021,vk7bM,final_decisions,3.0,0.0,73.0,1.0,0.0,69.0,9.0,Picad1.jpg,Klind1.jpg,64.0,58.0,0.0,9.0,69.0,1.0,1.719,0.14240346822569838,6.0,0.478375861271915,0.11351291623401374,0.3648629450379013
5114,V1,d09142021,vk7bM,final_decisions,3.0,0.0,74.0,1.0,0.0,58.0,50.0,Klinc1.jpg,Klic1n.jpg,64.0,64.0,0.0,50.0,58.0,1.0,1.4340000000000002,-0.7359132452356036,0.0,0.478375861271915,0.478375861271915,0.0
5115,V1,d09142021,vk7bM,final_decisions,3.0,1.0,75.0,0.0,0.0,66.0,67.0,Vinca1.jpg,Picab1.jpg,59.0,60.0,0.0,67.0,66.0,1.0,1.7469999999999999,0.22869423305698425,-1.0,0.17432340707366395,0.2351338979133141,-0.06081049083965021
5116,V1,d09142021,vk7bM,final_decisions,3.0,0.0,76.0,0.0,0.0,2.0,20.0,Dekb1n.jpg,Picb1n.jpg,62.0,61.0,0.0,20.0,2.0,1.0,1.615,-0.17810508686193474,1.0,0.3567548795926146,0.2959443887529644,0.060810490839650226
5117,V1,d09142021,vk7bM,final_decisions,3.0,1.0,77.0,0.0,0.0,64.0,67.0,Vincb1.jpg,Picab1.jpg,64.0,60.0,1.0,64.0,67.0,0.0,1.669,-0.011687183258740644,4.0,0.478375861271915,0.2351338979133141,0.24324196335860085
5118,V1,d09142021,vk7bM,final_decisions,3.0,1.0,78.0,0.0,1.0,5.0,64.0,Pica1n.jpg,Vincb1.jpg,65.0,64.0,,,,,,,1.0,0.5391863521115652,0.478375861271915,0.06081049083965018
5119,V1,d09142021,vk7bM,final_decisions,3.0,1.0,79.0,1.0,1.0,8.0,34.0,Picd1n.jpg,Lasb1n.jpg,63.0,61.0,1.0,8.0,34.0,1.0,1.673,0.0006400688600144775,2.0,0.4175653704322648,0.2959443887529644,0.1216209816793004
5120,V1,d09142021,vk7bM,final_decisions,3.0,1.0,80.0,0.0,0.0,19.0,47.0,Picc1n.jpg,Vina1n.jpg,50.0,59.0,0.0,47.0,19.0,1.0,2.193,1.6031828442981788,-9.0,-0.3729710104831879,0.17432340707366395,-0.5472944175568519
5121,V1,d09142021,vk7bM,final_decisions,3.0,0.0,81.0,1.0,1.0,50.0,44.0,Klic1n.jpg,Mackb1.jpg,64.0,59.0,1.0,50.0,44.0,1.0,1.197,-1.4663029332718436,5.0,0.478375861271915,0.17432340707366395,0.30405245419825105
5122,V1,d09142021,vk7bM,final_decisions,3.0,1.0,82.0,1.0,1.0,21.0,34.0,Kupkc1.jpg,Lasb1n.jpg,59.0,61.0,1.0,21.0,34.0,1.0,1.374,-0.9208220270169298,-2.0,0.17432340707366395,0.2959443887529644,-0.1216209816793004
5123,V1,d09142021,vk7bM,final_decisions,3.0,1.0,83.0,0.0,1.0,67.0,19.0,Picab1.jpg,Picc1n.jpg,60.0,50.0,1.0,67.0,19.0,1.0,1.8090000000000002,0.4197666408976879,10.0,0.2351338979133141,-0.3729710104831879,0.6081049083965021
5124,V1,d09142021,vk7bM,final_decisions,3.0,1.0,84.0,0.0,0.0,64.0,47.0,Vincb1.jpg,Vina1n.jpg,64.0,59.0,1.0,64.0,47.0,0.0,1.291,-1.1766125084810992,5.0,0.478375861271915,0.17432340707366395,0.30405245419825105
5125,V1,d09142021,vk7bM,final_decisions,3.0,1.0,85.0,0.0,1.0,5.0,66.0,Pica1n.jpg,Vinca1.jpg,65.0,59.0,1.0,5.0,66.0,1.0,1.819,0.4505847711945757,6.0,0.5391863521115652,0.17432340707366395,0.3648629450379012
5126,V1,d09142021,vk7bM,final_decisions,3.0,1.0,86.0,1.0,0.0,46.0,21.0,Lewb1n.jpg,Kupkc1.jpg,42.0,59.0,0.0,21.0,46.0,1.0,1.945,0.838893212935362,-17.0,-0.8594549372003896,0.17432340707366395,-1.0337783442740536
5127,V1,d09142021,vk7bM,final_decisions,3.0,1.0,87.0,0.0,1.0,47.0,66.0,Vina1n.jpg,Vinca1.jpg,59.0,59.0,1.0,47.0,66.0,1.0,1.2670000000000001,-1.2505760211936296,0.0,0.17432340707366395,0.17432340707366395,0.0
5128,V1,d09142021,vk7bM,final_decisions,3.0,0.0,88.0,1.0,1.0,9.0,44.0,Klind1.jpg,Mackb1.jpg,58.0,59.0,1.0,9.0,44.0,1.0,1.87,0.6077572357087039,-1.0,0.11351291623401374,0.17432340707366395,-0.06081049083965021
5129,V1,d09142021,vk7bM,final_decisions,3.0,0.0,89.0,0.0,1.0,20.0,38.0,Picb1n.jpg,Krasa1.jpg,61.0,57.0,1.0,20.0,38.0,1.0,1.2570000000000001,-1.2813941514905174,4.0,0.2959443887529644,0.052702425394363546,0.2432419633586008
5130,V1,d09142021,vk7bM,final_decisions,3.0,0.0,90.0,0.0,1.0,20.0,22.0,Picb1n.jpg,Klina1.jpg,61.0,58.0,1.0,20.0,22.0,1.0,2.465,2.441435988373526,3.0,0.2959443887529644,0.11351291623401374,0.18243147251895064
5131,V1,d09142021,vk7bM,final_decisions,3.0,1.0,91.0,1.0,1.0,28.0,46.0,Pice1n.jpg,Lewb1n.jpg,67.0,42.0,1.0,28.0,46.0,1.0,1.8769999999999998,0.629329926916525,25.0,0.6608073337908656,-0.8594549372003896,1.5202622709912552
5132,V1,d09142021,vk7bM,final_decisions,3.0,0.0,92.0,1.0,1.0,1.0,69.0,Monda1.jpg,Picad1.jpg,64.0,64.0,1.0,1.0,69.0,1.0,1.421,-0.7759768146215574,0.0,0.478375861271915,0.478375861271915,0.0
5133,V1,d09142021,vk7bM,final_decisions,3.0,0.0,93.0,1.0,1.0,1.0,44.0,Monda1.jpg,Mackb1.jpg,64.0,59.0,1.0,1.0,44.0,1.0,1.454,-0.6742769846418281,5.0,0.478375861271915,0.17432340707366395,0.30405245419825105
5134,V1,d09142021,vk7bM,final_decisions,3.0,1.0,94.0,1.0,0.0,37.0,28.0,Deka1n.jpg,Pice1n.jpg,68.0,67.0,0.0,28.0,37.0,1.0,1.85,0.5461209751149283,1.0,0.7216178246305158,0.6608073337908656,0.06081049083965018
5135,V1,d09142021,vk7bM,final_decisions,3.0,1.0,95.0,1.0,1.0,8.0,46.0,Picd1n.jpg,Lewb1n.jpg,63.0,42.0,,,,,,,21.0,0.4175653704322648,-0.8594549372003896,1.2770203076326545
5136,V1,d09142021,vk7bM,final_decisions,3.0,0.0,96.0,1.0,0.0,58.0,9.0,Klinc1.jpg,Klind1.jpg,64.0,58.0,0.0,9.0,58.0,1.0,1.37,-0.9331492791356848,6.0,0.478375861271915,0.11351291623401374,0.3648629450379013
5137,V1,d09142021,vk7bM,final_decisions,3.0,1.0,97.0,1.0,0.0,34.0,28.0,Lasb1n.jpg,Pice1n.jpg,61.0,67.0,0.0,28.0,34.0,1.0,1.614,-0.1811868998916232,-6.0,0.2959443887529644,0.6608073337908656,-0.3648629450379013
5138,V1,d09142021,vk7bM,final_decisions,3.0,0.0,98.0,0.0,0.0,22.0,23.0,Klina1.jpg,Rohlb1.jpg,58.0,60.0,0.0,23.0,22.0,1.0,2.068,1.2179562155870818,-2.0,0.11351291623401374,0.2351338979133141,-0.1216209816793004
5139,V1,d09142021,vk7bM,final_decisions,3.0,0.0,99.0,0.0,1.0,23.0,2.0,Rohlb1.jpg,Dekb1n.jpg,60.0,62.0,1.0,23.0,2.0,1.0,1.4669999999999999,-0.6342134152558736,-2.0,0.2351338979133141,0.3567548795926146,-0.12162098167930045
5140,V1,d09142021,vk7bM,final_decisions,3.0,0.0,100.0,0.0,0.0,38.0,33.0,Krasa1.jpg,Kline1.jpg,57.0,67.0,0.0,33.0,38.0,1.0,1.786,0.3488849412148463,-10.0,0.052702425394363546,0.6608073337908656,-0.6081049083965021
5141,V1,d09142021,vk7bM,final_decisions,3.0,0.0,101.0,0.0,0.0,2.0,33.0,Dekb1n.jpg,Kline1.jpg,62.0,67.0,0.0,33.0,2.0,1.0,1.7209999999999999,0.14856709428507595,-5.0,0.3567548795926146,0.6608073337908656,-0.30405245419825105
5142,V1,d09142021,vk7bM,final_decisions,3.0,0.0,102.0,1.0,1.0,50.0,69.0,Klic1n.jpg,Picad1.jpg,64.0,64.0,1.0,50.0,69.0,1.0,1.61,-0.19351415201037836,0.0,0.478375861271915,0.478375861271915,0.0
5143,V1,d09142021,vk7bM,final_decisions,3.0,0.0,103.0,0.0,1.0,23.0,38.0,Rohlb1.jpg,Krasa1.jpg,60.0,57.0,1.0,23.0,38.0,1.0,1.8430000000000002,0.5245482839071064,3.0,0.2351338979133141,0.052702425394363546,0.18243147251895064
5144,V1,d09142021,vk7bM,final_decisions,3.0,1.0,104.0,0.0,1.0,5.0,19.0,Pica1n.jpg,Picc1n.jpg,65.0,50.0,,,,,,,15.0,0.5391863521115652,-0.3729710104831879,0.9121573625947532
5145,V1,d09142021,vk7bM,final_decisions,3.0,0.0,105.0,0.0,1.0,33.0,22.0,Kline1.jpg,Klina1.jpg,67.0,58.0,1.0,33.0,22.0,1.0,1.446,-0.6989314888793383,9.0,0.6608073337908656,0.11351291623401374,0.5472944175568519
5146,V1,d09142021,vk7bM,final_decisions,3.0,0.0,106.0,1.0,0.0,58.0,1.0,Klinc1.jpg,Monda1.jpg,64.0,64.0,0.0,1.0,58.0,1.0,1.615,-0.17810508686193474,0.0,0.478375861271915,0.478375861271915,0.0
5147,V1,d09142021,vk7bM,final_decisions,3.0,1.0,107.0,1.0,1.0,8.0,37.0,Picd1n.jpg,Deka1n.jpg,63.0,68.0,,,,,,,-5.0,0.4175653704322648,0.7216178246305158,-0.30405245419825105
5148,V1,d09142021,vk7bM,final_decisions,4.0,1.0,108.0,0.0,1.0,5.0,64.0,Pica1n.jpg,Vincb1.jpg,65.0,64.0,0.0,64.0,5.0,0.0,1.444,-0.7050951149387159,1.0,0.5391863521115652,0.478375861271915,0.06081049083965018
5149,V1,d09142021,vk7bM,final_decisions,4.0,1.0,109.0,1.0,1.0,8.0,34.0,Picd1n.jpg,Lasb1n.jpg,63.0,61.0,1.0,8.0,34.0,1.0,1.245,-1.3183759078467818,2.0,0.4175653704322648,0.2959443887529644,0.1216209816793004
5150,V1,d09142021,vk7bM,final_decisions,4.0,0.0,110.0,0.0,0.0,38.0,33.0,Krasa1.jpg,Kline1.jpg,57.0,67.0,0.0,33.0,38.0,1.0,1.331,-1.0533399872935476,-10.0,0.052702425394363546,0.6608073337908656,-0.6081049083965021
5151,V1,d09142021,vk7bM,final_decisions,4.0,0.0,111.0,0.0,1.0,23.0,38.0,Rohlb1.jpg,Krasa1.jpg,60.0,57.0,1.0,23.0,38.0,1.0,1.278,-1.216676077867053,3.0,0.2351338979133141,0.052702425394363546,0.18243147251895064
5152,V1,d09142021,vk7bM,final_decisions,4.0,0.0,112.0,0.0,1.0,23.0,22.0,Rohlb1.jpg,Klina1.jpg,60.0,58.0,1.0,23.0,22.0,1.0,1.47,-0.6249679761668075,2.0,0.2351338979133141,0.11351291623401374,0.1216209816793004
5153,V1,d09142021,vk7bM,final_decisions,4.0,0.0,113.0,1.0,0.0,58.0,1.0,Klinc1.jpg,Monda1.jpg,64.0,64.0,0.0,1.0,58.0,1.0,1.095,-1.7806478623000992,0.0,0.478375861271915,0.478375861271915,0.0
5154,V1,d09142021,vk7bM,final_decisions,4.0,1.0,114.0,0.0,0.0,66.0,5.0,Vinca1.jpg,Pica1n.jpg,59.0,65.0,1.0,66.0,5.0,0.0,1.452,-0.6804406107012057,-6.0,0.17432340707366395,0.5391863521115652,-0.3648629450379012
5155,V1,d09142021,vk7bM,final_decisions,4.0,0.0,115.0,1.0,1.0,50.0,69.0,Klic1n.jpg,Picad1.jpg,64.0,64.0,1.0,50.0,69.0,1.0,1.016,-2.0241110916455125,0.0,0.478375861271915,0.478375861271915,0.0
5156,V1,d09142021,vk7bM,final_decisions,4.0,1.0,116.0,0.0,1.0,47.0,64.0,Vina1n.jpg,Vincb1.jpg,59.0,64.0,1.0,47.0,64.0,1.0,1.446,-0.6989314888793383,-5.0,0.17432340707366395,0.478375861271915,-0.30405245419825105
5157,V1,d09142021,vk7bM,final_decisions,4.0,1.0,117.0,1.0,1.0,21.0,37.0,Kupkc1.jpg,Deka1n.jpg,59.0,68.0,1.0,21.0,37.0,1.0,1.14,-1.6419662759641045,-9.0,0.17432340707366395,0.7216178246305158,-0.5472944175568519
5158,V1,d09142021,vk7bM,final_decisions,4.0,0.0,118.0,1.0,0.0,58.0,9.0,Klinc1.jpg,Klind1.jpg,64.0,58.0,0.0,9.0,58.0,1.0,1.54,-0.40924106408859295,6.0,0.478375861271915,0.11351291623401374,0.3648629450379013
5159,V1,d09142021,vk7bM,final_decisions,4.0,0.0,119.0,0.0,1.0,20.0,2.0,Picb1n.jpg,Dekb1n.jpg,61.0,62.0,1.0,20.0,2.0,1.0,1.601,-0.2212504692775777,-1.0,0.2959443887529644,0.3567548795926146,-0.060810490839650226
5160,V1,d09142021,vk7bM,final_decisions,4.0,1.0,120.0,1.0,0.0,34.0,21.0,Lasb1n.jpg,Kupkc1.jpg,61.0,59.0,0.0,21.0,34.0,1.0,1.504,-0.5201863331573889,2.0,0.2959443887529644,0.17432340707366395,0.1216209816793004
5161,V1,d09142021,vk7bM,final_decisions,4.0,1.0,121.0,1.0,0.0,37.0,8.0,Deka1n.jpg,Picd1n.jpg,68.0,63.0,0.0,8.0,37.0,1.0,1.847,0.5368755360258616,5.0,0.7216178246305158,0.4175653704322648,0.30405245419825105
5162,V1,d09142021,vk7bM,final_decisions,4.0,1.0,122.0,0.0,1.0,67.0,64.0,Picab1.jpg,Vincb1.jpg,60.0,64.0,0.0,64.0,67.0,0.0,1.531,-0.4369773813557923,-4.0,0.2351338979133141,0.478375861271915,-0.24324196335860085
5163,V1,d09142021,vk7bM,final_decisions,4.0,1.0,123.0,1.0,1.0,21.0,46.0,Kupkc1.jpg,Lewb1n.jpg,59.0,42.0,0.0,46.0,21.0,0.0,1.5859999999999999,-0.2674776647229091,17.0,0.17432340707366395,-0.8594549372003896,1.0337783442740536
5164,V1,d09142021,vk7bM,final_decisions,4.0,0.0,124.0,1.0,1.0,1.0,69.0,Monda1.jpg,Picad1.jpg,64.0,64.0,1.0,1.0,69.0,1.0,1.611,-0.1904323389806899,0.0,0.478375861271915,0.478375861271915,0.0
5165,V1,d09142021,vk7bM,final_decisions,4.0,0.0,125.0,0.0,0.0,22.0,33.0,Klina1.jpg,Kline1.jpg,58.0,67.0,0.0,33.0,22.0,1.0,1.64,-0.1010597611197156,-9.0,0.11351291623401374,0.6608073337908656,-0.5472944175568519
5166,V1,d09142021,vk7bM,final_decisions,4.0,1.0,126.0,0.0,1.0,47.0,19.0,Vina1n.jpg,Picc1n.jpg,59.0,50.0,1.0,47.0,19.0,1.0,1.381,-0.8992493358091087,9.0,0.17432340707366395,-0.3729710104831879,0.5472944175568519
5167,V1,d09142021,vk7bM,final_decisions,4.0,1.0,127.0,0.0,1.0,67.0,66.0,Picab1.jpg,Vinca1.jpg,60.0,59.0,1.0,67.0,66.0,1.0,1.554,-0.3660956816729501,1.0,0.2351338979133141,0.17432340707366395,0.06081049083965021
5168,V1,d09142021,vk7bM,final_decisions,4.0,0.0,128.0,0.0,1.0,20.0,38.0,Picb1n.jpg,Krasa1.jpg,61.0,57.0,1.0,20.0,38.0,1.0,1.351,-0.991703726699772,4.0,0.2959443887529644,0.052702425394363546,0.2432419633586008
5169,V1,d09142021,vk7bM,final_decisions,4.0,1.0,129.0,0.0,0.0,19.0,67.0,Picc1n.jpg,Picab1.jpg,50.0,60.0,1.0,19.0,67.0,0.0,1.7690000000000001,0.2964941197101367,-10.0,-0.3729710104831879,0.2351338979133141,-0.6081049083965021
5170,V1,d09142021,vk7bM,final_decisions,4.0,0.0,130.0,1.0,1.0,50.0,58.0,Klic1n.jpg,Klinc1.jpg,64.0,64.0,,,,,,,0.0,0.478375861271915,0.478375861271915,0.0
5171,V1,d09142021,vk7bM,final_decisions,4.0,1.0,131.0,1.0,1.0,28.0,34.0,Pice1n.jpg,Lasb1n.jpg,67.0,61.0,,,,,,,6.0,0.6608073337908656,0.2959443887529644,0.3648629450379013
5172,V1,d09142021,vk7bM,final_decisions,4.0,1.0,132.0,0.0,0.0,66.0,47.0,Vinca1.jpg,Vina1n.jpg,59.0,59.0,0.0,47.0,66.0,1.0,1.57,-0.3167866731979295,0.0,0.17432340707366395,0.17432340707366395,0.0
5173,V1,d09142021,vk7bM,final_decisions,4.0,0.0,133.0,0.0,0.0,2.0,23.0,Dekb1n.jpg,Rohlb1.jpg,62.0,60.0,0.0,23.0,2.0,1.0,2.233,1.72645536548573,2.0,0.3567548795926146,0.2351338979133141,0.12162098167930045
5174,V1,d09142021,vk7bM,final_decisions,4.0,0.0,134.0,0.0,1.0,20.0,22.0,Picb1n.jpg,Klina1.jpg,61.0,58.0,1.0,20.0,22.0,1.0,1.403,-0.8314494491559555,3.0,0.2959443887529644,0.11351291623401374,0.18243147251895064
5175,V1,d09142021,vk7bM,final_decisions,4.0,1.0,135.0,1.0,0.0,46.0,8.0,Lewb1n.jpg,Picd1n.jpg,42.0,63.0,0.0,8.0,46.0,1.0,1.715,0.13007621610694325,-21.0,-0.8594549372003896,0.4175653704322648,-1.2770203076326545
5176,V1,d09142021,vk7bM,final_decisions,4.0,0.0,136.0,1.0,1.0,9.0,69.0,Klind1.jpg,Picad1.jpg,58.0,64.0,1.0,9.0,69.0,1.0,1.085,-1.811465992596987,-6.0,0.11351291623401374,0.478375861271915,-0.3648629450379013
5177,V1,d09142021,vk7bM,final_decisions,4.0,1.0,137.0,0.0,0.0,19.0,5.0,Picc1n.jpg,Pica1n.jpg,50.0,65.0,1.0,19.0,5.0,0.0,1.252,-1.296803216638961,-15.0,-0.3729710104831879,0.5391863521115652,-0.9121573625947532
5178,V1,d09142021,vk7bM,final_decisions,4.0,1.0,138.0,1.0,1.0,28.0,37.0,Pice1n.jpg,Deka1n.jpg,67.0,68.0,1.0,28.0,37.0,1.0,1.587,-0.2643958516932206,-1.0,0.6608073337908656,0.7216178246305158,-0.06081049083965018
5179,V1,d09142021,vk7bM,final_decisions,4.0,0.0,139.0,1.0,1.0,1.0,44.0,Monda1.jpg,Mackb1.jpg,64.0,59.0,1.0,1.0,44.0,1.0,1.6969999999999998,0.07460358157254521,5.0,0.478375861271915,0.17432340707366395,0.30405245419825105
5180,V1,d09142021,vk7bM,final_decisions,4.0,0.0,140.0,1.0,0.0,44.0,50.0,Mackb1.jpg,Klic1n.jpg,59.0,64.0,,,,,,,-5.0,0.17432340707366395,0.478375861271915,-0.30405245419825105
5181,V1,d09142021,vk7bM,final_decisions,4.0,0.0,141.0,0.0,0.0,2.0,33.0,Dekb1n.jpg,Kline1.jpg,62.0,67.0,0.0,33.0,2.0,1.0,1.834,0.4968119666399078,-5.0,0.3567548795926146,0.6608073337908656,-0.30405245419825105
5182,V1,d09142021,vk7bM,final_decisions,4.0,1.0,142.0,1.0,0.0,46.0,28.0,Lewb1n.jpg,Pice1n.jpg,42.0,67.0,0.0,28.0,46.0,1.0,1.8780000000000001,0.6324117399462134,-25.0,-0.8594549372003896,0.6608073337908656,-1.5202622709912552
5183,V1,d09142021,vk7bM,final_decisions,4.0,0.0,143.0,1.0,0.0,44.0,9.0,Mackb1.jpg,Klind1.jpg,59.0,58.0,0.0,9.0,44.0,1.0,1.285,-1.1951033866592315,1.0,0.17432340707366395,0.11351291623401374,0.06081049083965021
5184,V1,d09172021,6NBxI,final_decisions,1.0,0.0,0.0,1.0,1.0,47.0,20.0,Vina1n.jpg,Picb1n.jpg,65.0,60.0,1.0,47.0,20.0,1.0,1.2890000000000001,1.0911336730400272,5.0,0.7108865408687218,0.4798291603046736,0.2310573805640483
5185,V1,d09172021,6NBxI,final_decisions,1.0,1.0,1.0,1.0,0.0,32.0,38.0,Kupkb1.jpg,Krasa1.jpg,41.0,66.0,0.0,38.0,32.0,1.0,1.4569999999999999,1.7391918537869668,-25.0,-0.39818888583870987,0.7570980169815315,-1.1552869028202413
5186,V1,d09172021,6NBxI,final_decisions,1.0,1.0,2.0,0.0,0.0,43.0,25.0,Clifb1.jpg,Dekob1.jpg,41.0,40.0,1.0,43.0,25.0,0.0,1.6130000000000002,2.340960164480553,1.0,-0.39818888583870987,-0.4444003619515195,0.04621147611280962
5187,V1,d09172021,6NBxI,final_decisions,1.0,0.0,3.0,0.0,1.0,3.0,48.0,Klib1n.jpg,Maca1n.jpg,58.0,33.0,0.0,48.0,3.0,0.0,1.46,1.7507643213003046,25.0,0.38740620807905424,-0.7678806947411869,1.1552869028202413
5188,V1,d09172021,6NBxI,final_decisions,1.0,0.0,4.0,1.0,0.0,36.0,47.0,Gustb1.jpg,Vina1n.jpg,62.0,65.0,0.0,47.0,36.0,1.0,1.317,1.1991433698311835,-3.0,0.5722521125302928,0.7108865408687218,-0.13863442833842898
5189,V1,d09172021,6NBxI,final_decisions,1.0,0.0,5.0,0.0,0.0,48.0,53.0,Maca1n.jpg,Macc1n.jpg,33.0,36.0,1.0,48.0,53.0,0.0,1.161,0.5973750591375977,-3.0,-0.7678806947411869,-0.6292462664027582,-0.13863442833842887
5190,V1,d09172021,6NBxI,final_decisions,1.0,0.0,6.0,0.0,1.0,53.0,59.0,Macc1n.jpg,Macka1.jpg,36.0,33.0,1.0,53.0,59.0,1.0,1.3319999999999999,1.257005707397875,3.0,-0.6292462664027582,-0.7678806947411869,0.13863442833842887
5191,V1,d09172021,6NBxI,final_decisions,1.0,0.0,7.0,0.0,1.0,0.0,48.0,Monb1n.jpg,Maca1n.jpg,36.0,33.0,1.0,0.0,48.0,1.0,1.492,1.8742039747759125,3.0,-0.6292462664027582,-0.7678806947411869,0.13863442833842887
